,Name,City,CityID,CandID,Sam,winner ever,winner_key ever,follower ever,follower_key ever,Career Start Year,Career End Year,Wikipedia,Linkedin,Others1,Others2,Others3,Others4,Term Start Year,Web
2065, City Councilmember Charles A. Cola, Yonkers ,111.0,61625.0,0.0,0.0,0.0,1.0,0.0,1984.0,1984.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=61625
330, (I) Mayor Gerald E. Loehr, Yonkers ,111.0,59850.0,0.0,1.0,1.0,1.0,0.0,1980.0,1982.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=59850
2132, City Councilmember Gerald E. Loehr, Yonkers ,111.0,59850.0,0.0,1.0,1.0,1.0,0.0,1980.0,1982.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=59850
2749, Dominick J. Iannacone, Yonkers ,111.0,58046.0,0.0,0.0,0.0,1.0,0.0,1978.0,1978.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=58046
4107, John J. Morrissey, Yonkers ,111.0,103997.0,0.0,0.0,0.0,1.0,0.0,1974.0,1974.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=103997
108, (I) Mayor Angelo Martinelli, Yonkers ,111.0,32404.0,0.0,1.0,1.0,1.0,0.0,1972.0,1992.0,,,,,,,5,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=32404
1007, (W) Mayor Angelo Martinelli, Yonkers ,111.0,32404.0,0.0,1.0,1.0,1.0,0.0,1972.0,1992.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=32404
1293, Angelo Martinelli, Yonkers ,111.0,32404.0,0.0,1.0,1.0,1.0,0.0,1972.0,1992.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=32404
4893, Mayor Angelo Martinelli, Yonkers ,111.0,32404.0,0.0,1.0,1.0,1.0,0.0,1972.0,1992.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=32404
102, (I) Mayor Alfred B. Del Bello, Yonkers ,111.0,45096.0,0.0,0.0,1.0,1.0,0.0,1970.0,1972.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=45096
1204, Alfred B. Del Bello, Yonkers ,111.0,45096.0,0.0,0.0,1.0,1.0,0.0,1970.0,1972.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=45096
3564, Irving P. Nach, Yonkers ,111.0,87728.0,0.0,1.0,0.0,0.0,0.0,1970.0,1972.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=87728
5773, Richard C. Irvin, Aurora ,113.0,74030.0,0.0,0.0,0.0,1.0,0.0,2005.0,2009.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=74030
774, (I) Mayor Tom Weisner, Aurora ,113.0,74032.0,0.0,1.0,1.0,0.0,0.0,2005.0,2013.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=74032
6794, Tom Weisner, Aurora ,113.0,74032.0,0.0,1.0,1.0,0.0,0.0,2005.0,2013.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=74032
2514, Dan Harris, Montgomery ,114.0,359453.0,0.0,1.0,0.0,0.0,0.0,2015.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=359453
1699, Buena Browder, Montgomery ,114.0,359454.0,0.0,0.0,0.0,1.0,0.0,2015.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=359454
3521, Hobson Cox, Montgomery ,114.0,6717.0,0.0,1.0,0.0,0.0,0.0,2011.0,2011.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=6717
759, (I) Mayor Todd Strange, Montgomery ,114.0,205825.0,0.0,0.0,1.0,1.0,0.0,2009.0,2015.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=205825
6741, Todd Strange, Montgomery ,114.0,205825.0,0.0,0.0,1.0,1.0,0.0,2009.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=205825
3773, Jay King, Montgomery ,114.0,207227.0,0.0,0.0,0.0,1.0,0.0,2009.0,2009.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=207227
6959, Will Boyd, Montgomery ,114.0,115044.0,0.0,1.0,0.0,0.0,0.0,2007.0,2007.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=115044
4208, Jon Dow, Montgomery ,114.0,157484.0,0.0,1.0,0.0,0.0,0.0,2007.0,2009.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=157484
6144, Scott Simmons, Montgomery ,114.0,157483.0,0.0,0.0,0.0,1.0,0.0,2003.0,2009.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=157483
154, (I) Mayor Bobby Bright, Montgomery ,114.0,17778.0,0.0,1.0,1.0,1.0,0.0,1999.0,2007.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=17778
1626, Bobby Bright, Montgomery ,114.0,17778.0,0.0,1.0,1.0,1.0,0.0,1999.0,2007.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=17778
4348, Karen Mellos, Montgomery ,114.0,274575.0,0.0,0.0,0.0,1.0,0.0,1992.0,1992.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=274575
3739, James Wilson, Montgomery ,114.0,274574.0,0.0,0.0,0.0,1.0,0.0,1988.0,1992.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=274574
3142, Franklin H. James, Montgomery ,114.0,210470.0,0.0,0.0,0.0,1.0,0.0,1984.0,1984.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=210470
281, (I) Mayor Emory M. Folmar, Montgomery ,114.0,7865.0,0.0,1.0,1.0,1.0,0.0,1977.0,1999.0,,,,,,,6,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=7865
2997, Emory M. Folmar, Montgomery ,114.0,7865.0,0.0,1.0,1.0,1.0,0.0,1977.0,1999.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=7865
1447, Barbara P. Mays, Montgomery ,114.0,206077.0,0.0,1.0,0.0,0.0,0.0,1977.0,1977.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=206077
5656, Raymond C. Weaver, Montgomery ,114.0,206103.0,0.0,0.0,0.0,1.0,0.0,1977.0,1977.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=206103
3339, Glen Schwarz, Little Rock ,117.0,56106.0,0.0,1.0,0.0,0.0,0.0,2011.0,2011.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=56106
541, (I) Mayor Mark Stodola, Little Rock ,117.0,98872.0,0.0,1.0,1.0,1.0,0.0,2007.0,2015.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=98872
4786, Mark Stodola, Little Rock ,117.0,98872.0,0.0,1.0,1.0,1.0,0.0,2007.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=98872
3851, Jesse Mason, Little Rock ,117.0,120691.0,0.0,1.0,0.0,0.0,0.0,2007.0,2007.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=120691
1507," Beverly ""Dee"" White", Little Rock ,117.0,120689.0,0.0,1.0,0.0,0.0,0.0,2003.0,2003.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=120689
6545, Steven Velek, Little Rock ,117.0,120690.0,0.0,0.0,0.0,1.0,0.0,2003.0,2003.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=120690
2402, Connie Hamzy, Little Rock ,117.0,226150.0,0.0,0.0,0.0,1.0,0.0,1999.0,1999.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=226150
5121, Michael Schrader, Little Rock ,117.0,226151.0,0.0,1.0,0.0,0.0,0.0,1999.0,1999.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=226151
72, (I) Jim Dailey, Little Rock ,117.0,8275.0,0.0,0.0,1.0,1.0,0.0,1995.0,2003.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=8275
410, (I) Mayor Jim Dailey, Little Rock ,117.0,8275.0,0.0,0.0,1.0,1.0,0.0,1995.0,2003.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=8275
4954, Mayor Jim Dailey, Little Rock ,117.0,8275.0,0.0,0.0,1.0,1.0,0.0,1995.0,2003.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=8275
3105, Frank Daley, Little Rock ,117.0,226149.0,0.0,1.0,0.0,0.0,0.0,1995.0,1995.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=226149
3194, Garry Moneypenny, Akron ,118.0,355290.0,0.0,1.0,1.0,0.0,0.0,2015.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=355290
3812, Jennifer Hensal, Akron ,118.0,283943.0,0.0,0.0,0.0,1.0,0.0,2012.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=283943
6250, St. Rep. Bryan C. Williams, Akron ,118.0,27841.0,0.0,0.0,0.0,1.0,0.0,2004.0,2004.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=27841
49, (I) Donald L. Plusquellic, Akron ,118.0,51506.0,0.0,1.0,1.0,0.0,0.0,2000.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=51506
240, (I) Mayor Donald L. Plusquellic, Akron ,118.0,51506.0,0.0,1.0,1.0,0.0,0.0,2000.0,2012.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=51506
6861, Victoria Provenza, Shreveport ,119.0,359972.0,0.0,0.0,0.0,1.0,0.0,2015.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=359972
5332, Ollie S. Tyler, Shreveport ,119.0,359974.0,0.0,1.0,1.0,0.0,0.0,2015.0,2015.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=359974
1691, Bryan Wooley, Shreveport ,119.0,248970.0,0.0,0.0,0.0,1.0,0.0,2010.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=248970
179, (I) Mayor Cedric Bradford Glover, Shreveport ,119.0,57368.0,0.0,1.0,1.0,0.0,0.0,2006.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=57368
6254, St. Rep. Cedric Bradford Glover, Shreveport ,119.0,57368.0,0.0,1.0,1.0,0.0,0.0,2006.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=57368
3834, Jerry Jones, Shreveport ,119.0,166689.0,0.0,0.0,0.0,1.0,0.0,2006.0,2006.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=166689
6846, Vernon D. Adams, Shreveport ,119.0,166688.0,0.0,0.0,0.0,1.0,0.0,2002.0,2006.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=166688
483, (I) Mayor Keith Hightower, Shreveport ,119.0,106840.0,0.0,1.0,1.0,0.0,0.0,1998.0,2002.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=106840
4377, Keith Hightower, Shreveport ,119.0,106840.0,0.0,1.0,1.0,0.0,0.0,1998.0,2002.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=106840
686," (I) Mayor Robert W. ""Bo"" Williams", Shreveport ,119.0,166690.0,0.0,1.0,1.0,1.0,0.0,1994.0,1998.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=166690
5945," Robert W. ""Bo"" Williams", Shreveport ,119.0,166690.0,0.0,1.0,1.0,1.0,0.0,1994.0,1998.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=166690
6029, Roy Cary, Shreveport ,119.0,166693.0,0.0,0.0,0.0,1.0,0.0,1994.0,1994.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=166693
3454, Hazel Beard, Shreveport ,119.0,166700.0,0.0,1.0,0.0,0.0,0.0,1990.0,1990.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=166700
1713, C. O. Simpkins, Shreveport ,119.0,166703.0,0.0,0.0,1.0,1.0,0.0,1990.0,1990.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=166703
7018, William E. Dowling, Augusta ,120.0,28715.0,0.0,1.0,1.0,0.0,0.0,2003.0,2003.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=28715
6346, St. Rep. Robert Dean, Grand Rapids ,121.0,129371.0,0.0,0.0,0.0,1.0,0.0,2016.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=129371
4074, John George, Grand Rapids ,121.0,374190.0,0.0,1.0,0.0,0.0,0.0,2016.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=374190
6011, Rosalynn Bliss, Grand Rapids ,121.0,375524.0,0.0,0.0,1.0,0.0,0.0,2016.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=375524
60, (I) George Heartwell, Grand Rapids ,121.0,330480.0,0.0,0.0,1.0,1.0,0.0,2011.0,2011.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=330480
5130, Michael-Paul A. Gionfriddo, Grand Rapids ,121.0,330481.0,0.0,1.0,0.0,0.0,0.0,2011.0,2011.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=330481
6122, Sandy Stimpson, Mobile ,122.0,336778.0,0.0,1.0,1.0,0.0,0.0,2013.0,2013.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=336778
4169, John R. Peavy, Mobile ,122.0,75373.0,0.0,0.0,0.0,1.0,0.0,2005.0,2005.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=75373
710, (I) Mayor Samuel L. Jones, Mobile ,122.0,75374.0,0.0,1.0,1.0,1.0,0.0,2005.0,2013.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=75374
2434, County Commission Samuel L. Jones, Mobile ,122.0,75374.0,0.0,1.0,1.0,1.0,0.0,2005.0,2013.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=75374
834, (I) Mike Dow, Mobile ,122.0,48747.0,0.0,0.0,1.0,1.0,0.0,2001.0,2001.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=48747
3236, George Clarke, Mobile ,122.0,75741.0,0.0,1.0,0.0,0.0,0.0,2001.0,2001.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=75741
6288, St. Rep. Jackie Biskupski, Salt Lake City ,123.0,40583.0,0.0,1.0,1.0,0.0,0.0,2016.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=40583
3571, J. Allen Kimball, Salt Lake City ,123.0,278045.0,0.0,1.0,0.0,0.0,0.0,2012.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=278045
639, (I) Mayor Ralph Becker, Salt Lake City ,123.0,43412.0,0.0,1.0,1.0,1.0,0.0,2008.0,2016.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=43412
6338, St. Rep. Ralph Becker, Salt Lake City ,123.0,43412.0,0.0,1.0,1.0,1.0,0.0,2008.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=43412
6278, St. Rep. Frank R. Pignanelli, Salt Lake City ,123.0,7385.0,0.0,0.0,0.0,1.0,0.0,2004.0,2004.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=7385
699," (I) Mayor Ross C. ""Rocky"" Anderson", Salt Lake City ,123.0,7384.0,0.0,1.0,1.0,0.0,0.0,2000.0,2004.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=7384
6021," Ross C. ""Rocky"" Anderson", Salt Lake City ,123.0,7384.0,0.0,1.0,1.0,0.0,0.0,2000.0,2004.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=7384
6549, Stuart C. Reid, Salt Lake City ,123.0,14465.0,0.0,0.0,0.0,1.0,0.0,2000.0,2000.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=14465
5754, Rich McKeown, Salt Lake City ,123.0,78331.0,0.0,0.0,0.0,1.0,0.0,1996.0,1996.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=78331
2087, City Councilmember David L. Buhler, Salt Lake City ,123.0,68090.0,0.0,0.0,0.0,1.0,0.0,1992.0,2008.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=68090
2621, David L. Buhler, Salt Lake City ,123.0,68090.0,0.0,0.0,0.0,1.0,0.0,1992.0,2008.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=68090
227, (I) Mayor Deedee Corradini, Salt Lake City ,123.0,78330.0,0.0,1.0,1.0,0.0,0.0,1992.0,1996.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=78330
2680, Deedee Corradini, Salt Lake City ,123.0,78330.0,0.0,1.0,1.0,0.0,0.0,1992.0,1996.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=78330
3024, Ernest Dixon, Salt Lake City ,123.0,228559.0,0.0,1.0,0.0,0.0,0.0,1988.0,1988.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=228559
5036, Merrill Cook, Salt Lake City ,123.0,11027.0,0.0,0.0,0.0,1.0,0.0,1986.0,2013.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=11027
608, (I) Mayor Palmer DePaulis, Salt Lake City ,123.0,156604.0,0.0,1.0,1.0,1.0,0.0,1985.0,1988.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=156604
5377, Palmer DePaulis, Salt Lake City ,123.0,156604.0,0.0,1.0,1.0,1.0,0.0,1985.0,1988.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=156604
6502, Sterling G. Webber, Salt Lake City ,123.0,228554.0,0.0,1.0,0.0,0.0,0.0,1984.0,1984.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=228554
2802, Doug Bowers, Salt Lake City ,123.0,228558.0,0.0,0.0,0.0,1.0,0.0,1980.0,1980.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=228558
737, (I) Mayor Ted Wilson, Salt Lake City ,123.0,11039.0,0.0,1.0,1.0,1.0,0.0,1976.0,1984.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=11039
6613, Ted Wilson, Salt Lake City ,123.0,11039.0,0.0,1.0,1.0,1.0,0.0,1976.0,1984.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=11039
2937," Edwin Jacob ""Jake"" Garn", Salt Lake City ,123.0,4782.0,0.0,1.0,1.0,0.0,0.0,1972.0,1972.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=4782
201, (I) Mayor Conrad Harrison, Salt Lake City ,123.0,156608.0,0.0,1.0,1.0,1.0,0.0,1972.0,1976.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=156608
2407, Conrad Harrison, Salt Lake City ,123.0,156608.0,0.0,1.0,1.0,1.0,0.0,1972.0,1976.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=156608
6796, Tommy Battle, Huntsville ,124.0,206655.0,0.0,1.0,1.0,0.0,0.0,2008.0,2008.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=206655
5384, Parker Griffith, Huntsville ,124.0,101084.0,0.0,0.0,0.0,1.0,0.0,2004.0,2004.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=101084
3869, Jim Casey, Huntsville ,124.0,101082.0,0.0,0.0,0.0,1.0,0.0,2000.0,2004.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=101082
519, (I) Mayor Loretta Spencer, Huntsville ,124.0,101080.0,0.0,1.0,1.0,1.0,0.0,1996.0,2008.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=101080
4633, Loretta Spencer, Huntsville ,124.0,101080.0,0.0,1.0,1.0,1.0,0.0,1996.0,2008.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=101080
3495, Herb Dixon, Huntsville ,124.0,121250.0,0.0,1.0,0.0,0.0,0.0,1996.0,2000.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=121250
4485, Larry D. Mullins, Huntsville ,124.0,296278.0,0.0,0.0,0.0,1.0,0.0,1996.0,1996.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=296278
856, (I) St. Rep. Steve Hettinger, Huntsville ,124.0,81851.0,0.0,1.0,1.0,0.0,0.0,1992.0,1992.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=81851
3914," Jimmy Wall, Jr.", Huntsville ,124.0,296284.0,0.0,0.0,0.0,1.0,0.0,1992.0,1992.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=296284
1277, Andrew T. Gillum, Tallahassee ,125.0,349275.0,0.0,0.0,1.0,0.0,0.0,2014.0,2014.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=349275
7138, Zack Richardson, Tallahassee ,125.0,349276.0,0.0,1.0,0.0,0.0,0.0,2014.0,2014.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=349276
6531, Steve Stewart, Tallahassee ,125.0,256784.0,0.0,0.0,0.0,1.0,0.0,2010.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=256784
7180," u""Kim O'Connor"", link': CandidateDetail.html?CandidateID=115508'}", Tallahassee ,125.0,115508.0,0.0,1.0,0.0,0.0,0.0,2006.0,2006.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=115508
4493, Larry Hendricks, Tallahassee ,125.0,256785.0,0.0,0.0,0.0,1.0,0.0,2006.0,2014.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=256785
446, (I) Mayor John Marks, Tallahassee ,125.0,57194.0,0.0,1.0,1.0,1.0,0.0,2003.0,2010.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=57194
4139, John Marks, Tallahassee ,125.0,57194.0,0.0,1.0,1.0,1.0,0.0,2003.0,2010.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=57194
4163, John Paul Bailey, Tallahassee ,125.0,57195.0,0.0,1.0,0.0,0.0,0.0,2003.0,2003.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=57195
6141, Scott Maddox, Tallahassee ,125.0,3535.0,0.0,1.0,1.0,0.0,0.0,1997.0,1997.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=3535
1805, Charles Billings, Tallahassee ,125.0,245679.0,0.0,0.0,0.0,1.0,0.0,1997.0,1997.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=245679
167, (I) Mayor Carl Gerlach, Overland Park ,127.0,219134.0,0.0,1.0,1.0,0.0,0.0,2005.0,2013.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=219134
1730, Carl Gerlach, Overland Park ,127.0,219134.0,0.0,1.0,1.0,0.0,0.0,2005.0,2013.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=219134
5258, Neil S. Sader, Overland Park ,127.0,219135.0,0.0,0.0,0.0,1.0,0.0,2005.0,2005.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=219135
4884, Max Gordon, Overland Park ,127.0,219136.0,0.0,1.0,0.0,0.0,0.0,1997.0,1997.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=219136
50, (I) Ed Eilert, Overland Park ,127.0,173135.0,0.0,1.0,1.0,1.0,0.0,1993.0,2001.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=173135
253, (I) Mayor Ed Eilert, Overland Park ,127.0,173135.0,0.0,1.0,1.0,1.0,0.0,1993.0,2001.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=173135
956, (W) Jack Knoxville, Knoxville ,128.0,367308.0,0.0,1.0,0.0,0.0,0.0,2016.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=367308
4781, Mark Padgett, Knoxville ,128.0,277357.0,0.0,1.0,0.0,0.0,0.0,2012.0,2012.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=277357
2542, Daniel T. Brown, Knoxville ,128.0,277359.0,0.0,1.0,1.0,0.0,0.0,2011.0,2011.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=277359
2830, Duane Grieve, Knoxville ,128.0,277361.0,0.0,0.0,0.0,1.0,0.0,2011.0,2011.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=277361
3565, Isa Infante, Knoxville ,128.0,252778.0,0.0,1.0,0.0,0.0,0.0,2008.0,2008.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=252778
137, (I) Mayor Bill Haslam, Knoxville ,128.0,135016.0,0.0,0.0,1.0,1.0,0.0,2004.0,2008.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=135016
1530, Bill Haslam, Knoxville ,128.0,135016.0,0.0,0.0,1.0,1.0,0.0,2004.0,2008.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=135016
526, (I) Mayor Madeline Rogero, Knoxville ,128.0,277358.0,0.0,0.0,1.0,1.0,0.0,2004.0,2016.0,,,,,,,1,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=277358
4698, Madeline Rogero, Knoxville ,128.0,277358.0,0.0,0.0,1.0,1.0,0.0,2004.0,2016.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=277358
3231," George Alexander Hamilton, Sr.", Knoxville ,128.0,43991.0,0.0,1.0,0.0,1.0,0.0,1996.0,2004.0,,,,,,,3,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=43991
3568, Ivan Harmon, Knoxville ,128.0,277355.0,0.0,1.0,0.0,0.0,0.0,1996.0,2012.0,,,,,,,2,http://www.ourcampaigns.com/CandidateDetail.html?CandidateID=277355
